,games
15422,http://www.metacritic.com/game/pc/aurora-hex---pattern-puzzles
15423,http://www.metacritic.com/game/pc/delicious---emilys-road-trip
15424,http://www.metacritic.com/game/pc/crystal-command
15425,http://www.metacritic.com/game/pc/guns-of-midnight
15426,http://www.metacritic.com/game/pc/weaving
15427,http://www.metacritic.com/game/pc/popnsplat
15428,http://www.metacritic.com/game/pc/kakwitene-vr
15429,http://www.metacritic.com/game/pc/nevrosa-spider-song
15430,http://www.metacritic.com/game/pc/asdivine-dios
15431,http://www.metacritic.com/game/pc/pokka-man-blast
15432,http://www.metacritic.com/game/pc/planet-coaster-ghostbusters
15433,http://www.metacritic.com/game/pc/il-sole-e-la-luna
15434,http://www.metacritic.com/game/pc/tiger-tank-59-i-air-strike
15435,http://www.metacritic.com/game/pc/996-de-zhenshi-laoban-pian
15436,http://www.metacritic.com/game/pc/love-sam
15437,http://www.metacritic.com/game/pc/piggy-prter-adventure
15438,http://www.metacritic.com/game/pc/stellaris-ancient-relics
15439,http://www.metacritic.com/game/pc/beyond-the-stars-vr
15440,http://www.metacritic.com/game/pc/assassins-creed-odyssey---the-fate-of-atlantis---episode-2-torment-of-hades
15441,http://www.metacritic.com/game/pc/battletech-urban-warfare
15442,http://www.metacritic.com/game/pc/3dsenvr
15443,http://www.metacritic.com/game/pc/alchemists-awakening
15444,http://www.metacritic.com/game/pc/trophy-trout
15445,http://www.metacritic.com/game/pc/justice
15446,http://www.metacritic.com/game/pc/corona-borealis
15447,http://www.metacritic.com/game/pc/crystal-maidens
15448,http://www.metacritic.com/game/pc/bewildebots
15449,http://www.metacritic.com/game/pc/drone-spektra
15450,http://www.metacritic.com/game/pc/iron-heart
15451,http://www.metacritic.com/game/pc/hentai-babes---fantasy
15452,http://www.metacritic.com/game/pc/spice-wolf-vr
15453,http://www.metacritic.com/game/pc/hyper-bit-chasm
15454,http://www.metacritic.com/game/pc/breach-point
15455,http://www.metacritic.com/game/pc/alien-invasion
15456,http://www.metacritic.com/game/pc/love-is-in-the-space
15457,http://www.metacritic.com/game/pc/tranzient
15458,http://www.metacritic.com/game/pc/pocket-assault
15459,http://www.metacritic.com/game/pc/knighty-night
15460,http://www.metacritic.com/game/pc/my-downtown
15461,http://www.metacritic.com/game/pc/spice-and-wolf
15462,http://www.metacritic.com/game/pc/blame-him
15463,http://www.metacritic.com/game/pc/five-day-great-escape
15464,http://www.metacritic.com/game/pc/lords-mobile
15465,http://www.metacritic.com/game/pc/trapper
15466,http://www.metacritic.com/game/pc/kamimachi-site---dating-story
15467,http://www.metacritic.com/game/pc/bonecraft
15468,http://www.metacritic.com/game/pc/click-click
15469,http://www.metacritic.com/game/pc/leslove-jessica-and-ashley
15470,http://www.metacritic.com/game/pc/ball-run
15471,http://www.metacritic.com/game/pc/wizardas
15472,http://www.metacritic.com/game/pc/self-shot
15473,http://www.metacritic.com/game/pc/generals-rulers
15474,http://www.metacritic.com/game/pc/link-the-animals
15475,http://www.metacritic.com/game/pc/witch-combat
15476,http://www.metacritic.com/game/pc/mural
15477,http://www.metacritic.com/game/pc/fables-of-the-kingdom-iii
15478,http://www.metacritic.com/game/pc/warhammer-chaosbane
15479,http://www.metacritic.com/game/pc/arena-of-cube
15480,http://www.metacritic.com/game/pc/metro-sim-hustle
15481,http://www.metacritic.com/game/pc/mard
15482,http://www.metacritic.com/game/pc/doom-sigil
15483,http://www.metacritic.com/game/pc/esper---make-you-live-again
15484,http://www.metacritic.com/game/pc/kotodama-the-7-mysteries-of-fujisawa
15485,http://www.metacritic.com/game/pc/trikumax
15486,http://www.metacritic.com/game/pc/answer-knot
15487,http://www.metacritic.com/game/pc/moonrise-fall
15488,http://www.metacritic.com/game/pc/smile-for-me
15489,http://www.metacritic.com/game/pc/global-soccer-manager-2019
15490,http://www.metacritic.com/game/pc/crumple-zone
15491,http://www.metacritic.com/game/pc/busy-spider
15492,http://www.metacritic.com/game/pc/there-the-light
15493,http://www.metacritic.com/game/pc/11th-dream
15494,http://www.metacritic.com/game/pc/sky-realm-essences
15495,http://www.metacritic.com/game/pc/earth-missile-defense-system
15496,http://www.metacritic.com/game/pc/spherecraft
15497,http://www.metacritic.com/game/pc/sankaku-renai-love-triangle-trouble
15498,http://www.metacritic.com/game/pc/treasure-chest-corps
15499,http://www.metacritic.com/game/pc/anime-vampire-slayer
15500,http://www.metacritic.com/game/pc/finaladventure
15501,http://www.metacritic.com/game/pc/winds-of-change---the-opening-act
15502,http://www.metacritic.com/game/pc/psycocat
15503,http://www.metacritic.com/game/pc/stroke-fill
15504,http://www.metacritic.com/game/pc/super-naughty-maid
15505,http://www.metacritic.com/game/pc/kao-the-kangaroo-round-2
15506,http://www.metacritic.com/game/pc/tsuro---the-game-of-the-path
15507,http://www.metacritic.com/game/pc/museum-volume-ii
15508,http://www.metacritic.com/game/pc/outer-wilds
15509,http://www.metacritic.com/game/pc/conquerors-blade
15510,http://www.metacritic.com/game/pc/deck-hunter
15511,http://www.metacritic.com/game/pc/gato-roboto
15512,http://www.metacritic.com/game/pc/four-kings-one-war
15513,http://www.metacritic.com/game/pc/catalyst
15514,http://www.metacritic.com/game/pc/mostly-scared-of-spiders
15515,http://www.metacritic.com/game/pc/desert-skies
15516,http://www.metacritic.com/game/pc/ican
15517,http://www.metacritic.com/game/pc/miner-lou
15518,http://www.metacritic.com/game/pc/radiant-arc
15519,http://www.metacritic.com/game/pc/the-nine-live-of-nim-fortunes-fool
15520,http://www.metacritic.com/game/pc/sleepwalker
15521,http://www.metacritic.com/game/pc/space-ops-vr
15522,http://www.metacritic.com/game/pc/winter-fury-longest-road
15523,http://www.metacritic.com/game/pc/retro-pixel-racers
15524,http://www.metacritic.com/game/pc/jetlad
15525,http://www.metacritic.com/game/pc/saloon-vr
15526,http://www.metacritic.com/game/pc/ninja-roquinexu
15527,http://www.metacritic.com/game/pc/axan-ships---low-poly
15528,http://www.metacritic.com/game/pc/cold-silence
15529,http://www.metacritic.com/game/pc/missed-messages
15530,http://www.metacritic.com/game/pc/who-wants-to-strip-this-babe-hentai-streamer-girl
15531,http://www.metacritic.com/game/pc/jetx-space-edition
15532,http://www.metacritic.com/game/pc/broke-girl
15533,http://www.metacritic.com/game/pc/heroine-of-the-sniper
15534,http://www.metacritic.com/game/pc/reyal
15535,http://www.metacritic.com/game/pc/jwing---the-next-puzzle-game
15536,http://www.metacritic.com/game/pc/snow-jewels
15537,http://www.metacritic.com/game/pc/that-red-button
15538,http://www.metacritic.com/game/pc/creep-rides
15539,http://www.metacritic.com/game/pc/all-evil-night-2
15540,http://www.metacritic.com/game/pc/dungeonmaze
15541,http://www.metacritic.com/game/pc/the-last-town-2019
15542,http://www.metacritic.com/game/pc/cricket-captain-2019
15543,http://www.metacritic.com/game/pc/the-tourist-trap
15544,http://www.metacritic.com/game/pc/pleasure-airlines
15545,http://www.metacritic.com/game/pc/ecchi-sky
15546,http://www.metacritic.com/game/pc/incredible-dracula-4-games-of-gods
15547,http://www.metacritic.com/game/pc/deep-sky-derelicts-new-prospects
15548,http://www.metacritic.com/game/pc/contractors-vr
15549,http://www.metacritic.com/game/pc/ms-holmes-the-monster-of-the-baskervilles
15550,http://www.metacritic.com/game/pc/kerbal-space-program-breaking-ground-expansion
15551,http://www.metacritic.com/game/pc/assetto-corsa-competizione
15552,http://www.metacritic.com/game/pc/draugen
15553,http://www.metacritic.com/game/pc/it-lurks-below
15554,http://www.metacritic.com/game/pc/blood-will-be-spilled
15555,http://www.metacritic.com/game/pc/our-world-is-ended
15556,http://www.metacritic.com/game/pc/golden-key
15557,http://www.metacritic.com/game/pc/hopper-rabbit
15558,http://www.metacritic.com/game/pc/conan-unconquered
15559,http://www.metacritic.com/game/pc/delta-squad
15560,http://www.metacritic.com/game/pc/pax-romana-romulus
15561,http://www.metacritic.com/game/pc/lornsword-winter-chronicle
15562,http://www.metacritic.com/game/pc/freediver-triton-down
15563,http://www.metacritic.com/game/pc/castle-of-cthulhu
15564,http://www.metacritic.com/game/pc/boxing-champs
15565,http://www.metacritic.com/game/pc/artemis-god-queen-of-the-hunt
15566,http://www.metacritic.com/game/pc/skat-3d-premium
15567,http://www.metacritic.com/game/pc/rampart-tactics
15568,http://www.metacritic.com/game/pc/crisis-of-the-middle-ages
15569,http://www.metacritic.com/game/pc/cowpocalypse---episode-1
15570,http://www.metacritic.com/game/pc/legends-of-catalonia-the-land-of-barcelona
15571,http://www.metacritic.com/game/pc/astronomy-vr
15572,http://www.metacritic.com/game/pc/hentai-waifu-ii
15573,http://www.metacritic.com/game/pc/deck-box-dungeons
15574,http://www.metacritic.com/game/pc/black-baron
15575,http://www.metacritic.com/game/pc/click-legends
15576,http://www.metacritic.com/game/pc/otiizs-adventure-2
15577,http://www.metacritic.com/game/pc/the-veteran-vr
15578,http://www.metacritic.com/game/pc/thundergod
15579,http://www.metacritic.com/game/pc/sudden-strike-4-complete-collection
15580,http://www.metacritic.com/game/pc/marble-anxiety
15581,http://www.metacritic.com/game/pc/through-abandoned
15582,http://www.metacritic.com/game/pc/pathologic-2
15583,http://www.metacritic.com/game/pc/kids
15584,http://www.metacritic.com/game/pc/vectronom
15585,http://www.metacritic.com/game/pc/vambrace-cold-soul
15586,http://www.metacritic.com/game/pc/layers-of-fear-2
15587,http://www.metacritic.com/game/pc/void-bastards
15588,http://www.metacritic.com/game/pc/rescue-hq---the-tycoon
15589,http://www.metacritic.com/game/pc/spellforce-3-soul-harvest
15590,http://www.metacritic.com/game/pc/byte-driver
15591,http://www.metacritic.com/game/pc/five-nights-at-freddys-vr-help-wanted
15592,http://www.metacritic.com/game/pc/kingdom-come-deliverance---royal-edition
15593,http://www.metacritic.com/game/pc/jump-force-seto-kaiba
15594,http://www.metacritic.com/game/pc/jump-force-biscuit-krueger
15595,http://www.metacritic.com/game/pc/the-language-of-love
15596,http://www.metacritic.com/game/pc/wheelie-king-vr
15597,http://www.metacritic.com/game/pc/the-illusory-abyss
15598,http://www.metacritic.com/game/pc/woodboy
15599,http://www.metacritic.com/game/pc/blockus-adventures
15600,http://www.metacritic.com/game/pc/blockus-adventures
15601,http://www.metacritic.com/game/pc/abandoned-snowy-castle
15602,http://www.metacritic.com/game/pc/kaos
15603,http://www.metacritic.com/game/pc/yume-puzzle
15604,http://www.metacritic.com/game/pc/kill-the-censored-2
15605,http://www.metacritic.com/game/pc/lapya
15606,http://www.metacritic.com/game/pc/dark-skeleton-survival
15607,http://www.metacritic.com/game/pc/the-battles-of-spwak
15608,http://www.metacritic.com/game/pc/space-war-infinity
15609,http://www.metacritic.com/game/pc/pushtastic
15610,http://www.metacritic.com/game/pc/awesome-jazz-clicker
15611,http://www.metacritic.com/game/pc/oik-memory-endgame
15612,http://www.metacritic.com/game/pc/gg-puzzler
15613,http://www.metacritic.com/game/pc/t-simulator
15614,http://www.metacritic.com/game/pc/kingdom-come-deliverance---a-womans-lot
15615,http://www.metacritic.com/game/pc/sylphine
15616,http://www.metacritic.com/game/pc/dogurai
15617,http://www.metacritic.com/game/pc/banner-of-the-maid
15618,http://www.metacritic.com/game/pc/deep-diving-simulator
15619,http://www.metacritic.com/game/pc/my-house
15620,http://www.metacritic.com/game/pc/adventures-of-forsene-the-hobo-knight
15621,http://www.metacritic.com/game/pc/metro-trip-simulator
15622,http://www.metacritic.com/game/pc/day-40
15623,http://www.metacritic.com/game/pc/the-elementalist
15624,http://www.metacritic.com/game/pc/rescue-bomber
15625,http://www.metacritic.com/game/pc/dreameater
15626,http://www.metacritic.com/game/pc/rubble-rush
15627,http://www.metacritic.com/game/pc/infinitely-up-5
15628,http://www.metacritic.com/game/pc/alice-in-cybercity
15629,http://www.metacritic.com/game/pc/clean-vr
15630,http://www.metacritic.com/game/pc/quest-for-wartorn-brotherhood
15631,http://www.metacritic.com/game/pc/constructor-plus
15632,http://www.metacritic.com/game/pc/h-chan-girl
15633,http://www.metacritic.com/game/pc/attack-cockroach-save-the-cake
15634,http://www.metacritic.com/game/pc/park-assault
15635,http://www.metacritic.com/game/pc/bloxor
15636,http://www.metacritic.com/game/pc/diamonds-for-beauty
15637,http://www.metacritic.com/game/pc/magic-wings
15638,http://www.metacritic.com/game/pc/robo-run
15639,http://www.metacritic.com/game/pc/who-killed-her
15640,http://www.metacritic.com/game/pc/trinity-of-chaos
15641,http://www.metacritic.com/game/pc/windshift
15642,http://www.metacritic.com/game/pc/away-from-earth-titan
15643,http://www.metacritic.com/game/pc/oldwar
15644,http://www.metacritic.com/game/pc/fantasy-girl-puzzle
15645,http://www.metacritic.com/game/pc/kengohazard2
15646,http://www.metacritic.com/game/pc/campgrounds-iii
15647,http://www.metacritic.com/game/pc/dollhouse
15648,http://www.metacritic.com/game/pc/steambirds-alliance
15649,http://www.metacritic.com/game/pc/xera-survival
15650,http://www.metacritic.com/game/pc/weaverse
15651,http://www.metacritic.com/game/pc/drawngeon-dungeons-of-ink-and-paper
15652,http://www.metacritic.com/game/pc/splitgate-arena-warfare
15653,http://www.metacritic.com/game/pc/vampire-monsters-hidden-object-games
15654,http://www.metacritic.com/game/pc/china-maos-legacy
15655,http://www.metacritic.com/game/pc/borderstrain
15656,http://www.metacritic.com/game/pc/owakare-no-hoshi
15657,http://www.metacritic.com/game/pc/shuttlecock-h
15658,http://www.metacritic.com/game/pc/arkady-survive
15659,http://www.metacritic.com/game/pc/the-secret-of-fyndemoor-park
15660,http://www.metacritic.com/game/pc/topdownfarter
15661,http://www.metacritic.com/game/pc/legion-of-scorn
15662,http://www.metacritic.com/game/pc/plasticity
15663,http://www.metacritic.com/game/pc/dungeon-bosses
15664,http://www.metacritic.com/game/pc/avis-rapida---aerobatic-racing
15665,http://www.metacritic.com/game/pc/dark-blood
15666,http://www.metacritic.com/game/pc/monster-catch
15667,http://www.metacritic.com/game/pc/into-the-core
15668,http://www.metacritic.com/game/pc/coast-team
15669,http://www.metacritic.com/game/pc/planet-jump-2
15670,http://www.metacritic.com/game/pc/beijing-courier-simulator
15671,http://www.metacritic.com/game/pc/disonante
15672,http://www.metacritic.com/game/pc/ballade2-the-celestial-promise
15673,http://www.metacritic.com/game/pc/armadusa
15674,http://www.metacritic.com/game/pc/omnifootman
15675,http://www.metacritic.com/game/pc/church-era
15676,http://www.metacritic.com/game/pc/factory-coin-mining
15677,http://www.metacritic.com/game/pc/homeless-simulator-2
15678,http://www.metacritic.com/game/pc/fatty-space
15679,http://www.metacritic.com/game/pc/spikes-are-dangerous
15680,http://www.metacritic.com/game/pc/tiger-tank-59-i-volcano
15681,http://www.metacritic.com/game/pc/flux
15682,http://www.metacritic.com/game/pc/fatal-evidence-cursed-island
15683,http://www.metacritic.com/game/pc/aisu-paradise
15684,http://www.metacritic.com/game/pc/railway-empire-france
15685,http://www.metacritic.com/game/pc/battalion-1944
15686,http://www.metacritic.com/game/pc/jaws-of-extinction
15687,http://www.metacritic.com/game/pc/total-war-three-kingdoms
15688,http://www.metacritic.com/game/pc/overlanders
15689,http://www.metacritic.com/game/pc/punch-line
15690,http://www.metacritic.com/game/pc/project-winter
15691,http://www.metacritic.com/game/pc/an-adventurers-tale
15692,http://www.metacritic.com/game/pc/rezero---life-in-a-different-world-by-vr--
15693,http://www.metacritic.com/game/pc/swine-hd-remaster
15694,http://www.metacritic.com/game/pc/clam-man
15695,http://www.metacritic.com/game/pc/fatal-evidence-the-cursed-island
15696,http://www.metacritic.com/game/pc/alternate-dimansion-diary
15697,http://www.metacritic.com/game/pc/balancelot
15698,http://www.metacritic.com/game/pc/who-are-you-mr-cooper
15699,http://www.metacritic.com/game/pc/the-tower-2019
15700,http://www.metacritic.com/game/pc/included-in-the-subway
15701,http://www.metacritic.com/game/pc/fox-and-bunny
15702,http://www.metacritic.com/game/pc/zic---zombies-in-city
